2025-12-17T05:50:00.514427+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/admin/register
2025-12-19T04:34:38.129654+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/bookings/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c2VyQGdtYWlsLmNvbSIsInJvbGUiOiJ1c2VyIiwiZXhwIjoxNzY2MTIyNDc4fQ.ECzyx5KQbcgiwdcqIsA_S7kipHmA8xWlqC2XoQXdl3U
2025-12-19T04:35:09.353983+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/user/register
2025-12-19T04:35:09.417385+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/auth/user/register
2025-12-19T04:35:22.882333+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/admin/login
2025-12-19T04:35:22.892045+0000 | INFO | RESPONSE: 401 http://10.70.9.131:8005/auth/admin/login
2025-12-19T04:36:15.278244+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/user/register
2025-12-19T04:36:15.353848+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/auth/user/register
2025-12-19T04:38:35.577351+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/auth/admin/login
2025-12-19T04:38:35.578881+0000 | INFO | RESPONSE: 405 http://10.70.9.131:8005/auth/admin/login
2025-12-19T04:38:35.664985+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/favicon.ico
2025-12-19T04:38:35.666618+0000 | INFO | RESPONSE: 404 http://10.70.9.131:8005/favicon.ico
2025-12-19T04:39:50.680006+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/user/register
2025-12-19T04:39:50.716319+0000 | INFO | RESPONSE: 400 http://10.70.9.131:8005/auth/user/register
2025-12-19T04:39:59.254326+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/user/register
2025-12-19T04:39:59.318936+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/auth/user/register
2025-12-19T09:01:54.732977+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/admin/register
2025-12-19T09:01:55.021379+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/auth/admin/register
2025-12-19T09:10:09.518024+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:10:09.565212+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:10:37.779139+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/user/register
2025-12-19T09:10:37.869325+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/auth/user/register
2025-12-19T09:11:02.871883+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/user/login
2025-12-19T09:11:02.985020+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/auth/user/login
2025-12-19T09:11:02.999251+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/bookings/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJ1c2VyIiwiZXhwIjoxNzY2MTM5MDYyfQ.QkKpOMBcucpQz1P7rh0LgRHkh2C91IkTlnIpRR1ekZ4
2025-12-19T09:11:03.004780+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/bookings/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJ1c2VyIiwiZXhwIjoxNzY2MTM5MDYyfQ.QkKpOMBcucpQz1P7rh0LgRHkh2C91IkTlnIpRR1ekZ4
2025-12-19T09:11:08.500811+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:11:08.511522+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:11:19.780811+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:11:19.803761+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:11:34.455886+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/admin/login
2025-12-19T09:11:34.504911+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/auth/admin/login
2025-12-19T09:11:34.519390+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:11:34.519951+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:11:34.524146+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:11:34.535898+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:11:38.899521+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:11:38.902089+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:11:42.221080+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/amenities/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjEzOTA5NH0.LbqRKd0a-bgLdOK89_IqtNf2wsxcBz_OF_P_xxgPEVg
2025-12-19T09:11:42.259706+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjEzOTA5NH0.LbqRKd0a-bgLdOK89_IqtNf2wsxcBz_OF_P_xxgPEVg
2025-12-19T09:11:42.269968+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:11:42.276369+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:12:25.721308+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/amenities/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjEzOTA5NH0.LbqRKd0a-bgLdOK89_IqtNf2wsxcBz_OF_P_xxgPEVg
2025-12-19T09:12:25.762838+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjEzOTA5NH0.LbqRKd0a-bgLdOK89_IqtNf2wsxcBz_OF_P_xxgPEVg
2025-12-19T09:12:25.767015+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:12:25.770310+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:12:53.383237+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:12:53.393855+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:13:10.087948+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:13:10.095243+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:13:10.099358+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:13:10.107932+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:14:19.978566+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:14:19.980648+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:14:28.190794+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:14:28.200969+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:14:29.735104+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:14:29.735942+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:14:29.737440+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:14:29.738716+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:14:50.474512+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:14:50.479855+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:14:52.739475+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:14:52.739719+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:14:52.747858+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:14:52.748988+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:14:58.402022+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:14:58.405390+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:15:26.981347+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:15:26.989159+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:15:31.042816+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/amenities/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjEzOTA5NH0.LbqRKd0a-bgLdOK89_IqtNf2wsxcBz_OF_P_xxgPEVg
2025-12-19T09:15:31.088488+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjEzOTA5NH0.LbqRKd0a-bgLdOK89_IqtNf2wsxcBz_OF_P_xxgPEVg
2025-12-19T09:15:31.098821+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:15:31.105527+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:15:32.683939+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:15:32.685478+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:15:32.687771+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:15:32.689804+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:15:33.601986+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:15:33.604341+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:15:34.413208+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:15:34.416903+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:15:34.421616+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:15:34.424265+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:15:35.564804+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:15:35.566878+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:15:50.655998+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:15:50.666221+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:15:51.228635+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:15:51.231305+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:15:52.463237+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:15:52.465649+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:15:54.389292+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:15:54.392500+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:15:55.009598+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:15:55.018098+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:15:56.144327+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:15:56.148825+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:15:56.153858+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:15:56.156897+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:16:00.963165+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:16:00.965389+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:16:13.825282+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:16:13.826378+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:16:13.827574+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:16:13.828571+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:16:15.553996+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:16:15.561868+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:16:17.660380+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:16:17.663668+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:16:17.673351+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:16:17.674251+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:17:02.145818+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:17:02.155529+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:17:02.896739+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:17:02.903269+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:17:03.673699+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:17:03.678264+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:17:05.415462+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:17:05.418614+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:19:37.197305+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:19:37.201182+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:23:25.499274+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:23:25.501945+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:23:30.217151+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:23:30.219486+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:23:45.096750+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:23:45.099109+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:24:12.336997+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:24:12.339701+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:26:38.718037+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:26:38.721249+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:26:42.672834+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:26:42.675965+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:26:44.996435+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:26:45.001007+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:26:45.339906+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:26:45.342423+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:26:45.610658+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:26:45.615194+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:26:45.873663+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:26:45.875817+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:26:46.115072+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:26:46.119231+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:26:54.491563+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:26:54.495257+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:28:05.011981+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:28:05.015855+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:28:41.182185+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:28:41.186232+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:28:53.923900+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/user/login
2025-12-19T09:28:54.002540+0000 | INFO | RESPONSE: 401 http://10.70.9.131:8005/auth/user/login
2025-12-19T09:28:56.950930+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/admin/login
2025-12-19T09:28:57.006022+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/auth/admin/login
2025-12-19T09:28:57.019868+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:28:57.020759+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:28:57.026926+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:28:57.038892+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:29:01.220278+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:29:01.222438+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:29:02.801815+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:29:02.811456+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:29:04.138069+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:29:04.142715+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:30:54.117196+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/halls/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjE0MDEzN30.IugAuj6Rlf2ZnJmwiSIgE1xawLe0Ie2XlUakPHckXMw
2025-12-19T09:30:54.212914+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjE0MDEzN30.IugAuj6Rlf2ZnJmwiSIgE1xawLe0Ie2XlUakPHckXMw
2025-12-19T09:30:54.251027+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:30:54.255501+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:30:57.166650+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:30:57.175461+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:30:57.175555+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:30:57.179950+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:30:57.187079+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/bookings/admin/hall/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjE0MDEzN30.IugAuj6Rlf2ZnJmwiSIgE1xawLe0Ie2XlUakPHckXMw
2025-12-19T09:30:57.196701+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/bookings/admin/hall/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjE0MDEzN30.IugAuj6Rlf2ZnJmwiSIgE1xawLe0Ie2XlUakPHckXMw
2025-12-19T09:31:03.905546+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:31:03.916115+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:31:05.810159+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/
2025-12-19T09:31:05.816124+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/
2025-12-19T09:31:06.904775+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:31:06.907473+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:31:06.915079+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/bookings/admin/hall/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjE0MDEzN30.IugAuj6Rlf2ZnJmwiSIgE1xawLe0Ie2XlUakPHckXMw
2025-12-19T09:31:06.918709+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/bookings/admin/hall/1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJhZG1pbiIsImV4cCI6MTc2NjE0MDEzN30.IugAuj6Rlf2ZnJmwiSIgE1xawLe0Ie2XlUakPHckXMw
2025-12-19T09:31:12.221956+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:31:12.229454+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:31:34.077489+0000 | INFO | REQUEST: POST http://10.70.9.131:8005/auth/user/login
2025-12-19T09:31:34.160329+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/auth/user/login
2025-12-19T09:31:34.173315+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/bookings/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJ1c2VyIiwiZXhwIjoxNzY2MTQwMjk0fQ.N5oeNbEhT3TRlT70AxRiw_swFMwxPuTiQCbGUdsIzZA
2025-12-19T09:31:34.176459+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/bookings/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkB0ZXN0LmNvbSIsInJvbGUiOiJ1c2VyIiwiZXhwIjoxNzY2MTQwMjk0fQ.N5oeNbEhT3TRlT70AxRiw_swFMwxPuTiQCbGUdsIzZA
2025-12-19T09:31:36.502547+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:31:36.513032+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
2025-12-19T09:31:55.084751+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/1
2025-12-19T09:31:55.089608+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/amenities/hall/1
2025-12-19T09:31:55.093449+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/1
2025-12-19T09:31:55.095124+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/amenities/hall/1
2025-12-19T09:32:03.369344+0000 | INFO | REQUEST: GET http://10.70.9.131:8005/halls/
2025-12-19T09:32:03.379524+0000 | INFO | RESPONSE: 200 http://10.70.9.131:8005/halls/
